['0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0', ' 0.0']
['91.78091553289305', ' 0.0', ' 39.86121154965836', ' 0.0', ' 34.87880243860528', ' 0.0', ' 75.73682130512364', ' 0.0', ' 19.93054561647103', ' 0.0', ' 85.70454329698921', ' 0.0', ' 55.00865133409296', ' 0.0', ' 0.0', ' 41.85554061549433', ' 0.0', ' 85.7029186750753', ' 0.0', ' 0.0', ' 86.69830857978039', ' 0.0', ' 0.0', ' 45.54143884920278', ' 0.0', ' 0.0', ' 15.147702985568621', ' 0.0', ' 0.0', ' 0.0']
['91.79507517518083', ' 0.0', ' 39.86734026928862', ' 0.0', ' 34.884175240251764', ' 0.0', ' 75.74834428199011', ' 0.0', ' 19.933582812265808', ' 0.0', ' 85.71737901728697', ' 0.0', ' 55.017041201936365', ' 0.0', ' 0.0', ' 41.86169985762179', ' 0.0', ' 85.71583415477083', ' 0.0', ' 0.0', ' 86.71161435416933', ' 0.0', ' 0.0', ' 45.548451791795166', ' 0.0', ' 0.0', ' 15.14993707417462', ' 0.0', ' 0.0', ' 0.0']
['91.80842578750449', ' 0.0', ' 39.87314882958903', ' 0.0', ' 34.88923663364567', ' 0.0', ' 75.75927666914882', ' 0.0', ' 19.936461601284748', ' 0.0', ' 85.72348857090917', ' 0.0', ' 55.02499541340773', ' 0.0', ' 0.0', ' 41.86464711313836', ' 0.0', ' 85.72204509484227', ' 0.0', ' 0.0', ' 86.72421301589262', ' 0.0', ' 0.0', ' 45.55509435346254', ' 0.0', ' 0.0', ' 15.151006529466859', ' 0.0', ' 0.0', ' 0.0']
['91.81481790235344', ' 0.0', ' 39.875938816438975', ' 0.0', ' 34.891659024912215', ' 0.0', ' 75.76453440111845', ' 0.0', ' 19.93784554120213', ' 0.0', ' 85.73559796694829', ' 0.0', ' 55.02881894070101', ' 0.0', ' 0.0', ' 41.87052213976646', ' 0.0', ' 85.73444017191675', ' 0.0', ' 0.0', ' 86.73026196811205', ' 0.0', ' 0.0', ' 45.558283473002476', ' 0.0', ' 0.0', ' 15.15313846780133', ' 0.0', ' 0.0', ' 0.0']
['91.82752699148838', ' 0.0', ' 39.881497958235', ' 0.0', ' 34.89647509515608', ' 0.0', ' 75.77502864339824', ' 0.0', ' 19.94060777505743', ' 0.0', ' 85.74734463014238', ' 0.0', ' 55.036447361006424', ' 0.0', ' 0.0', ' 41.876258247704754', ' 0.0', ' 85.74652935140983', ' 0.0', ' 0.0', ' 86.74231438070888', ' 0.0', ' 0.0', ' 45.56463521148314', ' 0.0', ' 0.0', ' 15.155219656705999', ' 0.0', ' 0.0', ' 0.0']
['91.83987668706213', ' 0.0', ' 39.88690921919996', ' 0.0', ' 34.90115569834195', ' 0.0', ' 75.78526580925363', ' 0.0', ' 19.94330290437336', ' 0.0', ' 85.75859349954266', ' 0.0', ' 55.043885847429245', ' 0.0', ' 0.0', ' 41.88177968093442', ' 0.0', ' 85.75812359022858', ' 0.0', ' 0.0', ' 86.75404856500997', ' 0.0', ' 0.0', ' 45.5708152427928', ' 0.0', ' 0.0', ' 15.157222186600979', ' 0.0', ' 0.0', ' 0.0']
['91.85169336528104', ' 0.0', ' 39.892089605556606', ' 0.0', ' 34.90563597196091', ' 0.0', ' 75.79508565714673', ' 0.0', ' 19.945889317012348', ' 0.0', ' 85.76925791598475', ' 0.0', ' 55.051019293994244', ' 0.0', ' 0.0', ' 41.88703376140205', ' 0.0', ' 85.76909653689519', ' 0.0', ' 0.0', ' 86.76528707879666', ' 0.0', ' 0.0', ' 45.57672975209887', ' 0.0', ' 0.0', ' 15.159126743111148', ' 0.0', ' 0.0', ' 0.0']
['91.86286497186022', ' 0.0', ' 39.896984847396446', ' 0.0', ' 34.909873898218336', ' 0.0', ' 75.80438085907682', ' 0.0', ' 19.948339017229443', ' 0.0', ' 85.77929803754857', ' 0.0', ' 55.057770866968994', ' 0.0', ' 0.0', ' 41.891991429646865', ' 0.0', ' 85.77938353536823', ' 0.0', ' 0.0', ' 86.77591339537354', ' 0.0', ' 0.0', ' 45.58231766575225', ' 0.0', ' 0.0', ' 15.160922764935117', ' 0.0', ' 0.0', ' 0.0']
['91.87333877458428', ' 0.0', ' 39.90156851480196', ' 0.0', ' 34.91384953614666', ' 0.0', ' 75.81309624206139', ' 0.0', ' 19.950637482927448', ' 0.0', ' 85.78871435746646', ' 0.0', ' 55.06410137266159', ' 0.0', ' 0.0', ' 41.896644953326415', ' 0.0', ' 85.7889739025229', ' 0.0', ' 0.0', ' 86.78587023339843', ' 0.0', ' 0.0', ' 45.587549557636294', ' 0.0', ' 0.0', ' 15.162607563937911', ' 0.0', ' 0.0', ' 0.0']
['91.88311299234327', ' 0.0', ' 39.90583821656833', ' 0.0', ' 34.917561955719435', ' 0.0', ' 75.82122232067186', ' 0.0', ' 19.952782033326855', ' 0.0', ' 85.79321725160361', ' 0.0', ' 55.070004527700085', ' 0.0', ' 0.0', ' 41.898869664544435', ' 0.0', ' 85.79353589547333', ' 0.0', ' 0.0', ' 86.79515161975286', ' 0.0', ' 0.0', ' 45.59242326297758', ' 0.0', ' 0.0', ' 15.163412660422612', ' 0.0', ' 0.0', ' 0.0']
['91.89222489957379', ' 0.0', ' 39.90981009862357', ' 0.0', ' 34.91933095540353', ' 0.0', ' 75.82878539326134', ' 0.0', ' 19.954779293846688', ' 0.0', ' 85.80218869111346', ' 0.0', ' 55.072813146212745', ' 0.0', ' 0.0', ' 41.903296397606056', ' 0.0', ' 85.80257349278561', ' 0.0', ' 0.0', ' 86.80379127433217', ' 0.0', ' 0.0', ' 45.59695758402427', ' 0.0', ' 0.0', ' 15.165014039439104', ' 0.0', ' 0.0', ' 0.0']
['91.89657129770312', ' 0.0', ' 39.911701505082824', ' 0.0', ' 34.922843054207476', ' 0.0', ' 75.83238720027248', ' 0.0', ' 19.955730861101358', ' 0.0', ' 85.81094384682692', ' 0.0', ' 55.078378451489165', ' 0.0', ' 0.0', ' 41.90760765542028', ' 0.0', ' 85.81133631873634', ' 0.0', ' 0.0', ' 86.80790722222963', ' 0.0', ' 0.0', ' 45.59911712918807', ' 0.0', ' 0.0', ' 15.166573066479012', ' 0.0', ' 0.0', ' 0.0']
['91.90523161655489', ' 0.0', ' 39.91546415729422', ' 0.0', ' 34.92625737042818', ' 0.0', ' 75.83955039266864', ' 0.0', ' 19.957623883281258', ' 0.0', ' 85.81936921305967', ' 0.0', ' 55.08377595268279', ' 0.0', ' 0.0', ' 41.91174703545159', ' 0.0', ' 85.81972572370016', ' 0.0', ' 0.0', ' 86.81609772714734', ' 0.0', ' 0.0', ' 45.603413986405116', ' 0.0', ' 0.0', ' 15.168069597519041', ' 0.0', ' 0.0', ' 0.0']
['91.91369722143675', ' 0.0', ' 39.91913602232442', ' 0.0', ' 34.92953373963351', ' 0.0', ' 75.8465370526836', ' 0.0', ' 19.959470716576117', ' 0.0', ' 85.82738613356601', ' 0.0', ' 55.088944525219674', ' 0.0', ' 0.0', ' 41.91567661678462', ' 0.0', ' 85.82767878927615', ' 0.0', ' 0.0', ' 86.82409263390936', ' 0.0', ' 0.0', ' 45.60760810500156', ' 0.0', ' 0.0', ' 15.169490138278048', ' 0.0', ' 0.0', ' 0.0']
['91.92186995658973', ' 0.0', ' 39.92267668648367', ' 0.0', ' 34.932645507573746', ' 0.0', ' 75.85326959275166', ' 0.0', ' 19.961250542281505', ' 0.0', ' 85.83495153364949', ' 0.0', ' 55.09384502838957', ' 0.0', ' 0.0', ' 41.919376867428554', ' 0.0', ' 85.8351670555781', ' 0.0', ' 0.0', ' 86.83180259142262', ' 0.0', ' 0.0', ' 45.61165315548578', ' 0.0', ' 0.0', ' 15.170827795389172', ' 0.0', ' 0.0', ' 0.0']
['91.92967867867073', ' 0.0', ' 39.92605731804206', ' 0.0', ' 34.93557938706334', ' 0.0', ' 75.85969322156949', ' 0.0', ' 19.96294864003396', ' 0.0', ' 85.84205440720687', ' 0.0', ' 55.09845957150969', ' 0.0', ' 0.0', ' 41.92284448666864', ' 0.0', ' 85.84219167183171', ' 0.0', ' 0.0', ' 86.83916378492465', ' 0.0', ' 0.0', ' 45.61551599020825', ' 0.0', ' 0.0', ' 15.172081490464901', ' 0.0', ' 0.0', ' 0.0']
['91.9370812472201', ' 0.0', ' 39.92926134031172', ' 0.0', ' 34.938333832415076', ' 0.0', ' 75.86577700908695', ' 0.0', ' 19.964556676028053', ' 0.0', ' 85.84545087428188', ' 0.0', ' 55.10278856063236', ' 0.0', ' 0.0', ' 41.92608898427467', ' 0.0', ' 85.84877648423071', ' 0.0', ' 0.0', ' 86.84613943057252', ' 0.0', ' 0.0', ' 45.61917744930443', ' 0.0', ' 0.0', ' 15.173254725041131', ' 0.0', ' 0.0', ' 0.0']
['91.94063948987254', ' 0.0', ' 39.93080158249155', ' 0.0', ' 34.93965163236152', ' 0.0', ' 75.86870019628235', ' 0.0', ' 19.965329195401054', ' 0.0', ' 85.85221111490021', ' 0.0', ' 55.1048591597199', ' 0.0', ' 0.0', ' 41.927640060700064', ' 0.0', ' 85.8519301282081', ' 0.0', ' 0.0', ' 86.84949223352933', ' 0.0', ' 0.0', ' 45.62263135246062', ' 0.0', ' 0.0', ' 15.173815698933858', ' 0.0', ' 0.0', ' 0.0']
['91.94773871706961', ' 0.0', ' 39.93387581863914', ' 0.0', ' 34.94227737242179', ' 0.0', ' 75.87453237311502', ' 0.0', ' 19.96687016176161', ' 0.0', ' 85.85879729596512', ' 0.0', ' 55.10898554929864', ' 0.0', ' 0.0', ' 41.93073490990777', ' 0.0', ' 85.85823579964305', ' 0.0', ' 0.0', ' 86.85618283219517', ' 0.0', ' 0.0', ' 45.62428875568226', ' 0.0', ' 0.0', ' 15.174935215176047', ' 0.0', ' 0.0', ' 0.0']
['91.95466145903646', ' 0.0', ' 39.936875487462984', ' 0.0', ' 34.94483939392007', ' 0.0', ' 75.8802208842727', ' 0.0', ' 19.968372782747736', ' 0.0', ' 85.86512281053322', ' 0.0', ' 55.113013534810776', ' 0.0', ' 0.0', ' 41.93376318017981', ' 0.0', ' 85.86442097461517', ' 0.0', ' 0.0', ' 86.86270945221942', ' 0.0', ' 0.0', ' 45.62759801644888', ' 0.0', ' 0.0', ' 15.176030884504454', ' 0.0', ' 0.0', ' 0.0']
['91.96130072739655', ' 0.0', ' 39.9397543337774', ' 0.0', ' 34.9473038686734', ' 0.0', ' 75.8856790132935', ' 0.0', ' 19.969814214389604', ' 0.0', ' 85.87112918345302', ' 0.0', ' 55.11689059865838', ' 0.0', ' 0.0', ' 41.936686988233376', ' 0.0', ' 85.87040495675427', ' 0.0', ' 0.0', ' 86.86897172553942', ' 0.0', ' 0.0', ' 45.63083245271039', ' 0.0', ' 0.0', ' 15.177088944526208', ' 0.0', ' 0.0', ' 0.0']
['91.96758506007997', ' 0.0', ' 39.942481217675166', ' 0.0', ' 34.949647478625764', ' 0.0', ' 75.89084856246735', ' 0.0', ' 19.971179168414512', ' 0.0', ' 85.87678601877828', ' 0.0', ' 55.12058024644412', ' 0.0', ' 0.0', ' 41.939478908104135', ' 0.0', ' 85.8761279059481', ' 0.0', ' 0.0', ' 86.87490226995908', ' 0.0', ' 0.0', ' 45.63394553244305', ' 0.0', ' 0.0', ' 15.178099410185476', ' 0.0', ' 0.0', ' 0.0']
['91.97347795329944', ' 0.0', ' 39.94503996438652', ' 0.0', ' 34.95185757821416', ' 0.0', ' 75.89569951213778', ' 0.0', ' 19.972459806599645', ' 0.0', ' 85.88208776997939', ' 0.0', ' 55.1240623809489', ' 0.0', ' 0.0', ' 41.94212268688119', ' 0.0', ' 85.88155286664269', ' 0.0', ' 0.0', ' 86.88046629386965', ' 0.0', ' 0.0', ' 45.63690491946386', ' 0.0', ' 0.0', ' 15.179056341390707', ' 0.0', ' 0.0', ' 0.0']
['91.97897348267004', ' 0.0', ' 39.94742755734357', ' 0.0', ' 34.95393109937455', ' 0.0', ' 75.90022657582337', ' 0.0', ' 19.973654818627786', ' 0.0', ' 85.88462024169708', ' 0.0', ' 55.12733170998076', ' 0.0', ' 0.0', ' 41.943392111179975', ' 0.0', ' 85.88666464061035', ' 0.0', ' 0.0', ' 86.8856576113846', ' 0.0', ' 0.0', ' 45.63969274900981', ' 0.0', ' 0.0', ' 15.17995757746578', ' 0.0', ' 0.0', ' 0.0']
['91.98158830636724', ' 0.0', ' 39.94965132614808', ' 0.0', ' 34.955872662845735', ' 0.0', ' 75.90444387886741', ' 0.0', ' 19.974768008172383', ' 0.0', ' 85.88965722349913', ' 0.0', ' 55.1303948996476', ' 0.0', ' 0.0', ' 41.94592153551271', ' 0.0', ' 85.88911396270203', ' 0.0', ' 0.0', ' 86.89049248770748', ' 0.0', ' 0.0', ' 45.642304185029346', ' 0.0', ' 0.0', ' 15.180389374457745', ' 0.0', ' 0.0', ' 0.0']
['91.98676983789848', ' 0.0', ' 39.95071085696077', ' 0.0', ' 34.95680112151627', ' 0.0', ' 75.90645362257038', ' 0.0', ' 19.975298494338457', ' 0.0', ' 85.89456180555253', ' 0.0', ' 55.13186027270109', ' 0.0', ' 0.0', ' 41.94838428755959', ' 0.0', ' 85.89399415177078', ' 0.0', ' 0.0', ' 86.89279609463263', ' 0.0', ' 0.0', ' 45.643550524877995', ' 0.0', ' 0.0', ' 15.181249951046476', ' 0.0', ' 0.0', ' 0.0']
['91.99179534930435', ' 0.0', ' 39.95281871957438', ' 0.0', ' 34.95865355289434', ' 0.0', ' 75.91045270713171', ' 0.0', ' 19.97635412224712', ' 0.0', ' 85.89927163744967', ' 0.0', ' 55.13478461018228', ' 0.0', ' 0.0', ' 41.950743071879714', ' 0.0', ' 85.89875130147023', ' 0.0', ' 0.0', ' 86.89737913947855', ' 0.0', ' 0.0', ' 45.646026253284326', ' 0.0', ' 0.0', ' 15.182089261324796', ' 0.0', ' 0.0', ' 0.0']
['91.99660782028916', ' 0.0', ' 39.95487519614115', ' 0.0', ' 34.96046562718268', ' 0.0', ' 75.91435524185827', ' 0.0', ' 19.977384333517517', ' 0.0', ' 85.90374475308603', ' 0.0', ' 55.13764569628131', ' 0.0', ' 0.0', ' 41.95297338639731', ' 0.0', ' 85.90331867947447', ' 0.0', ' 0.0', ' 86.901850761313', ' 0.0', ' 0.0', ' 45.64843286652318', ' 0.0', ' 0.0', ' 15.18289561428584', ' 0.0', ' 0.0', ' 0.0']
['92.00117071819537', ' 0.0', ' 39.95685706744147', ' 0.0', ' 34.96221437204531', ' 0.0', ' 75.91811693070633', ' 0.0', ' 19.978377443902065', ' 0.0', ' 85.90795950937996', ' 0.0', ' 55.14040681647931', ' 0.0', ' 0.0', ' 41.95506317465107', ' 0.0', ' 85.90765131035474', ' 0.0', ' 0.0', ' 86.906160512616', ' 0.0', ' 0.0', ' 45.6507402414719', ' 0.0', ' 0.0', ' 15.183661068117747', ' 0.0', ' 0.0', ' 0.0']
['92.0054673195968', ' 0.0', ' 39.958747914967056', ' 0.0', ' 34.96388326484444', ' 0.0', ' 75.921706363189', ' 0.0', ' 19.979325158076243', ' 0.0', ' 85.9119122307583', ' 0.0', ' 55.143041569698326', ' 0.0', ' 0.0', ' 41.95701116072544', ' 0.0', ' 85.91172585045072', ' 0.0', ' 0.0', ' 86.91027267787835', ' 0.0', ' 0.0', ' 45.652928568816385', ' 0.0', ' 0.0', ' 15.184381433400642', ' 0.0', ' 0.0', ' 0.0']
['92.00949796142484', ' 0.0', ' 39.96053844212551', ' 0.0', ' 34.96546262070054', ' 0.0', ' 75.92510565781787', ' 0.0', ' 19.98022274335668', ' 0.0', ' 85.91380136915666', ' 0.0', ' 55.14553448049767', ' 0.0', ' 0.0', ' 41.95882441067409', ' 0.0', ' 85.91367236909514', ' 0.0', ' 0.0', ' 86.91416698893384', ' 0.0', ' 0.0', ' 45.65498814978787', ' 0.0', ' 0.0', ' 15.185055849226663', ' 0.0', ' 0.0', ' 0.0']
['92.01142581779004', ' 0.0', ' 39.96139861493587', ' 0.0', ' 34.96694909693999', ' 0.0', ' 75.9267387369929', ' 0.0', ' 19.980653982556674', ' 0.0', ' 85.91756102736458', ' 0.0', ' 55.146730678729035', ' 0.0', ' 0.0', ' 41.959688225397606', ' 0.0', ' 85.91753341864273', ' 0.0', ' 0.0', ' 86.91603792846418', ' 0.0', ' 0.0', ' 45.65597319993875', ' 0.0', ' 0.0', ' 15.185377684852355', ' 0.0', ' 0.0', ' 0.0']
['92.01526764393992', ' 0.0', ' 39.9631143836937', ' 0.0', ' 34.96766099579486', ' 0.0', ' 75.9299961685815', ' 0.0', ' 19.98151419486199', ' 0.0', ' 85.92122432737618', ' 0.0', ' 55.149112637371985', ' 0.0', ' 0.0', ' 41.9614071224962', ' 0.0', ' 85.92127527241654', ' 0.0', ' 0.0', ' 86.9197700204723', ' 0.0', ' 0.0', ' 45.6579304481926', ' 0.0', ' 0.0', ' 15.186017131061723', ' 0.0', ' 0.0', ' 0.0']
['92.0190177359938', ' 0.0', ' 39.964787407589235', ' 0.0', ' 34.96907939128532', ' 0.0', ' 75.93317232550935', ' 0.0', ' 19.98235297977352', ' 0.0', ' 85.9247440407318', ' 0.0', ' 55.15143015445911', ' 0.0', ' 0.0', ' 41.96308491983517', ' 0.0', ' 85.92484800406888', ' 0.0', ' 0.0', ' 86.92340928996312', ' 0.0', ' 0.0', ' 45.65983148038214', ' 0.0', ' 0.0', ' 15.186639023204512', ' 0.0', ' 0.0', ' 0.0']
['92.02262722188311', ' 0.0', ' 39.966392261574306', ' 0.0', ' 34.9704623776382', ' 0.0', ' 75.93621887813414', ' 0.0', ' 19.98315755691176', ' 0.0', ' 85.9280881308058', ' 0.0', ' 55.15364863557306', ' 0.0', ' 0.0', ' 41.964702879473926', ' 0.0', ' 85.92822047696923', ' 0.0', ' 0.0', ' 86.92690035578956', ' 0.0', ' 0.0', ' 45.661650415169525', ' 0.0', ' 0.0', ' 15.18723564703719', ' 0.0', ' 0.0', ' 0.0']
['92.02606215250584', ' 0.0', ' 39.96791193539513', ' 0.0', ' 34.971790914465814', ' 0.0', ' 75.93910351335568', ' 0.0', ' 19.983919378444536', ' 0.0', ' 85.9312397937456', ' 0.0', ' 55.155745522436014', ' 0.0', ' 0.0', ' 41.96624762331588', ' 0.0', ' 85.93137931075485', ' 0.0', ' 0.0', ' 86.93020615335969', ' 0.0', ' 0.0', ' 45.66337060112344', ' 0.0', ' 0.0', ' 15.187801886240768', ' 0.0', ' 0.0', ' 0.0']
['92.02930384538699', ' 0.0', ' 39.96933771402736', ' 0.0', ' 34.97305208974799', ' 0.0', ' 75.94180969849444', ' 0.0', ' 19.98463406757677', ' 0.0', ' 85.93419575638382', ' 0.0', ' 55.15770991050271', ' 0.0', ' 0.0', ' 41.96771144496673', ' 0.0', ' 85.93432611231202', ' 0.0', ' 0.0', ' 86.93330767825805', ' 0.0', ' 0.0', ' 45.664984271714246', ' 0.0', ' 0.0', ' 15.188335188050806', ' 0.0', ' 0.0', ' 0.0']
['92.03234739899852', ' 0.0', ' 39.97066814950908', ' 0.0', ' 34.97423911912363', ' 0.0', ' 75.94433471908215', ' 0.0', ' 19.985300900566642', ' 0.0', ' 85.93560846511583', ' 0.0', ' 55.159540948342325', ' 0.0', ' 0.0', ' 41.9690918901854', ' 0.0', ' 85.93572981474544', ' 0.0', ' 0.0', ' 86.93620175063677', ' 0.0', ' 0.0', ' 45.66649128508662', ' 0.0', ' 0.0', ' 15.188590382112661', ' 0.0', ' 0.0', ' 0.0']
['92.0338027422504', ' 0.0', ' 39.97130147655551', ' 0.0', ' 34.974806561436424', ' 0.0', ' 75.94553663881155', ' 0.0', ' 19.98561830963724', ' 0.0', ' 85.93841957372895', ' 0.0', ' 55.16041212981955', ' 0.0', ' 0.0', ' 41.969754173909664', ' 0.0', ' 85.93851712396557', ' 0.0', ' 0.0', ' 86.93889758756106', ' 0.0', ' 0.0', ' 45.667897338082504', ' 0.0', ' 0.0', ' 15.18909765736798', ' 0.0', ' 0.0', ' 0.0']
['92.03669925796875', ' 0.0', ' 39.97255702140698', ' 0.0', ' 34.975932818923226', ' 0.0', ' 75.9479192912967', ' 0.0', ' 19.986247517272115', ' 0.0', ' 85.9411580487302', ' 0.0', ' 55.1621390250537', ' 0.0', ' 0.0', ' 41.97107626926748', ' 0.0', ' 85.94122815137695', ' 0.0', ' 0.0', ' 86.94018225049015', ' 0.0', ' 0.0', ' 45.66856844439652', ' 0.0', ' 0.0', ' 15.189590570958272', ' 0.0', ' 0.0', ' 0.0']
['92.03952096191732', ' 0.0', ' 39.9737753171237', ' 0.0', ' 34.97702503414958', ' 0.0', ' 75.95023116103265', ' 0.0', ' 19.986858014392812', ' 0.0', ' 85.94378855483804', ' 0.0', ' 55.163814909993675', ' 0.0', ' 0.0', ' 41.97236821493135', ' 0.0', ' 85.94383159387802', ' 0.0', ' 0.0', ' 86.94273858519517', ' 0.0', ' 0.0', ' 45.66990638974785', ' 0.0', ' 0.0', ' 15.190062321614754', ' 0.0', ' 0.0', ' 0.0']
['92.04223074775805', ' 0.0', ' 39.97494233886084', ' 0.0', ' 34.97806839026796', ' 0.0', ' 75.95244568255966', ' 0.0', ' 19.987442789188595', ' 0.0', ' 85.94628720013115', ' 0.0', ' 55.165420925915626', ' 0.0', ' 0.0', ' 41.97361152072279', ' 0.0', ' 85.94630645927617', ' 0.0', ' 0.0', ' 86.94523332256784', ' 0.0', ' 0.0', ' 45.671214996317396', ' 0.0', ' 0.0', ' 15.190508513183861', ' 0.0', ' 0.0', ' 0.0']
['92.04480359177542', ' 0.0', ' 39.976049043212996', ' 0.0', ' 34.97905356578616', ' 0.0', ' 75.95454573486874', ' 0.0', ' 19.987997324757522', ' 0.0', ' 85.94864153647343', ' 0.0', ' 55.16694485464509', ' 0.0', ' 0.0', ' 41.97479335830198', ' 0.0', ' 85.9486420475944', ' 0.0', ' 0.0', ' 86.9476381878347', ' 0.0', ' 0.0', ' 45.67247880161991', ' 0.0', ' 0.0', ' 15.190927070720441', ' 0.0', ' 0.0', ' 0.0']
['92.04722651885653', ' 0.0', ' 39.977091220671994', ' 0.0', ' 34.97997645606882', ' 0.0', ' 75.95652335925813', ' 0.0', ' 19.98851952387513', ' 0.0', ' 85.950849258773', ' 0.0', ' 55.16838094883519', ' 0.0', ' 0.0', ' 41.97590666371837', ' 0.0', ' 85.95083676561582', ' 0.0', ' 0.0', ' 86.94993311052076', ' 0.0', ' 0.0', ' 45.67368654771305', ' 0.0', ' 0.0', ' 15.191317915816477', ' 0.0', ' 0.0', ' 0.0']
['92.04949720828499', ' 0.0', ' 39.9780688380266', ' 0.0', ' 34.98083737816911', ' 0.0', ' 75.9583785110659', ' 0.0', ' 19.989009378814238', ' 0.0', ' 85.95291610171542', ' 0.0', ' 55.16972907163622', ' 0.0', ' 0.0', ' 41.97694955744691', ' 0.0', ' 85.95188741337287', ' 0.0', ' 0.0', ' 86.95210664379725', ' 0.0', ' 0.0', ' 45.67483151015458', ' 0.0', ' 0.0', ' 15.191504161602962', ' 0.0', ' 0.0', ' 0.0']
['92.05162176446228', ' 0.0', ' 39.978985082784384', ' 0.0', ' 34.981639988259666', ' 0.0', ' 75.96011724729138', ' 0.0', ' 19.9894684923896', ' 0.0', ' 85.95390453704009', ' 0.0', ' 55.17037415620492', ' 0.0', ' 0.0', ' 41.97744731569987', ' 0.0', ' 85.95398183109042', ' 0.0', ' 0.0', ' 86.95315090744442', ' 0.0', ' 0.0', ' 45.6753818267318', ' 0.0', ' 0.0', ' 15.191873946416395', ' 0.0', ' 0.0', ' 0.0']
['92.052637396015', ' 0.0', ' 39.97942380255324', ' 0.0', ' 34.982022939712955', ' 0.0', ' 75.96094981487214', ' 0.0', ' 19.989688332250196', ' 0.0', ' 85.95587722708335', ' 0.0', ' 55.17166005437353', ' 0.0', ' 0.0', ' 41.97843613788677', ' 0.0', ' 85.95602629957695', ' 0.0', ' 0.0', ' 86.95523396115837', ' 0.0', ' 0.0', ' 45.676479596928196', ' 0.0', ' 0.0', ' 15.19223346359676', ' 0.0', ' 0.0', ' 0.0']
['92.0546637285892', ' 0.0', ' 39.98030076599461', ' 0.0', ' 34.98278639139683', ' 0.0', ' 75.9626140872957', ' 0.0', ' 19.990127786636872', ' 0.0', ' 85.9578078445339', ' 0.0', ' 55.172915542075934', ' 0.0', ' 0.0', ' 41.9793974516026', ' 0.0', ' 85.9579933549985', ' 0.0', ' 0.0', ' 86.95726514633742', ' 0.0', ' 0.0', ' 45.677549802927814', ' 0.0', ' 0.0', ' 15.192578482930074', ' 0.0', ' 0.0', ' 0.0']
['92.05664627316087', ' 0.0', ' 39.98116066815617', ' 0.0', ' 34.983533232734004', ' 0.0', ' 75.96424602583971', ' 0.0', ' 19.990558706977183', ' 0.0', ' 85.9596719621463', ' 0.0', ' 55.17412404214492', ' 0.0', ' 0.0', ' 41.980319213684744', ' 0.0', ' 85.95986400856593', ' 0.0', ' 0.0', ' 86.95921351371587', ' 0.0', ' 0.0', ' 45.67857590704794', ' 0.0', ' 0.0', ' 15.19290619369531', ' 0.0', ' 0.0', ' 0.0']
['92.05856024236886', ' 0.0', ' 39.98199233863753', ' 0.0', ' 34.98425477518292', ' 0.0', ' 75.96582441902486', ' 0.0', ' 19.990975492514313', ' 0.0', ' 85.96145189012381', ' 0.0', ' 55.175274027523486', ' 0.0', ' 0.0', ' 41.981193493026566', ' 0.0', ' 85.96162789468517', ' 0.0', ' 0.0', ' 86.96105836129651', ' 0.0', ' 0.0', ' 45.67954689748996', ' 0.0', ' 0.0', ' 15.193215190902112', ' 0.0', ' 0.0', ' 0.0']
['92.06038771376159', ' 0.0', ' 39.98278752414736', ' 0.0', ' 34.98494465570063', ' 0.0', ' 75.96733359104559', ' 0.0', ' 19.99137400363997', ' 0.0', ' 85.96313713603423', ' 0.0', ' 55.176359139570465', ' 0.0', ' 0.0', ' 41.98201639356915', ' 0.0', ' 85.96328239876576', ' 0.0', ' 0.0', ' 86.96278908630453', ' 0.0', ' 0.0', ' 45.68045718726017', ' 0.0', ' 0.0', ' 15.19350530527691', ' 0.0', ' 0.0', ' 0.0']
['92.06211808956738', ' 0.0', ' 39.98354115827468', ' 0.0', ' 34.985599037850065', ' 0.0', ' 75.96876391528357', ' 0.0', ' 19.99175169768471', ' 0.0', ' 85.96394619469507', ' 0.0', ' 55.17737768662014', ' 0.0', ' 0.0', ' 41.98240998391749', ' 0.0', ' 85.9640729697972', ' 0.0', ' 0.0', ' 86.96440393165201', ' 0.0', ' 0.0', ' 45.68130592525233', ' 0.0', ' 0.0', ' 15.19364410768341', ' 0.0', ' 0.0', ' 0.0']
['92.06294890167445', ' 0.0', ' 39.98425119526751', ' 0.0', ' 34.9859136962438', ' 0.0', ' 75.97011149985093', ' 0.0', ' 19.99210754606847', ' 0.0', ' 85.9655580030979', ' 0.0', ' 55.178331747033845', ' 0.0', ' 0.0', ' 41.983192047354386', ' 0.0', ' 85.96564537999161', ' 0.0', ' 0.0', ' 86.96590806713444', ' 0.0', ' 0.0', ' 45.68170971576491', ' 0.0', ' 0.0', ' 15.193920677685533', ' 0.0', ' 0.0', ' 0.0']
